,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20211016,1,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
1,20211016,2,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
2,20211016,3,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
3,20211016,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20211016,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,20211016,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20211016,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,20211016,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,20211016,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,20211016,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,20211016,11,1.68945e-06,1.23426e-08,0.000104536,1.25344e-06,6.21056e-07,0.000132261,1.71204e-08,1.95015e-08,7.67275e-13
11,20211016,12,0.809275,0.895355,0.729403,0.896127,0.741175,0.816982,0.978978,0.66792,0.82149
12,20211016,13,0.809275,0.895355,0.729403,0.896127,0.741175,0.816982,0.978978,0.66792,0.82149
13,20211016,14,0.809273,0.895355,0.729298,0.896126,0.741175,0.81685,0.978978,0.66792,0.82149
14,20211016,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.96046e-08,0.0
15,20211016,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,20211016,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,20211016,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,20211016,19,1.2517e-06,0.00273871,4.76837e-07,0.00117195,5.96046e-07,5.36442e-07,0.0107418,0.0,9.41753e-05
19,20211016,20,0.165685,0.0808514,0.146811,0.201114,0.110141,0.213168,0.0897833,0.0867538,0.0602587
20,20211016,21,0.166312,0.0809548,0.151073,0.201948,0.110978,0.214651,0.0900224,0.0925885,0.0602595
21,20211016,22,0.16631,0.0782161,0.151073,0.200776,0.110977,0.21465,0.0792806,0.0925885,0.0601653
22,20211016,23,0.000626922,0.000103414,0.00426215,0.000833988,0.000836313,0.00148237,0.000239134,0.0058347,8.34465e-07
23,20211016,24,1.61804,1.19269,0.780812,1.23756,1.97221,0.650809,1.06913,1.04066,1.28743
24,20211016,25,5.54562,5.17588,3.92516,6.73366,5.11455,5.03668,6.22244,3.334,4.85116
25,20211016,26,6.8503,6.50857,5.09405,8.32761,6.04628,6.40622,7.77011,4.21803,5.88771
26,20211016,27,5.23262,5.31667,4.3133,7.09154,4.07409,5.75577,6.70519,3.17737,4.60046
27,20211016,28,1.30503,1.33349,1.16895,1.59544,0.931787,1.3699,1.55188,0.884847,1.03692
28,20211016,29,0.000401497,0.000799179,0.000229836,0.0014925,0.000306606,0.000357151,0.00420761,0.00205898,0.000375271
29,20211016,30,0.0105567,0.0185294,0.0077529,0.00117493,0.0276446,0.00329351,0.00317574,0.0175242,0.0309048
30,20211016,31,1.0699,0.118577,1.57416,1.02124,0.678136,1.14244,0.447566,1.90569,0.0610847
31,20211016,32,2.7595,0.196492,3.6897,3.961,0.883029,3.36289,0.800952,3.74047,0.0618219
32,20211016,33,2.94454,0.799643,3.68876,4.73788,0.97128,3.62994,1.82739,3.7318,0.258863
33,20211016,34,2.06707,0.933593,2.19541,3.82816,0.525262,2.53921,1.52035,1.93345,0.478536
34,20211016,35,0.406439,0.870477,0.128426,0.893585,0.412301,0.33157,1.16918,0.215384,0.520848
35,20211016,36,0.21088,0.248811,0.121787,0.11574,0.296697,0.0614862,0.139924,0.208591,0.293108
36,20211016,37,0.0311108,0.0460052,0.0487232,0.00702286,0.0927467,0.0130653,0.0301332,0.117955,0.0469575
37,20211016,38,0.00216103,0.0312185,8.2016e-05,0.00184631,0.000775337,0.000255585,0.0279274,0.000870705,0.00393867
38,20211016,39,0.0122385,0.0348015,0.00997448,0.00429058,0.0234261,0.001441,0.0287666,0.0357122,0.0165863
39,20211016,40,0.0101624,0.00360966,0.0101671,0.00265408,0.0230951,0.00146866,0.00120831,0.0359516,0.0129504
40,20211016,41,0.0112619,0.00368881,0.0139389,0.00314426,0.0238628,0.00265121,0.00125122,0.0389309,0.013628
41,20211016,42,0.00118446,9.15527e-05,0.00404644,0.000490189,0.00121212,0.00121021,4.86374e-05,0.00408936,0.000980377
42,20211016,43,0.00116062,9.15527e-05,0.0038538,0.000490189,0.000983238,0.00118256,4.86374e-05,0.00384998,0.000708103
43,20211016,44,0.0,0.0,4.57764e-05,0.0,0.0,0.000411034,9.53674e-07,0.0,0.0
44,20211016,45,0.0372581,0.0127325,0.0683279,0.0113297,0.0957727,0.0241785,0.00593758,0.0900507,0.0637336
45,20211016,46,0.068244,0.0184021,0.145976,0.0793819,0.116465,0.171702,0.0246325,0.132748,0.065486
46,20211016,47,0.0779419,0.020196,0.164483,0.0939722,0.131717,0.196917,0.0271254,0.176658,0.0668969
47,20211016,48,0.0407782,0.0198231,0.0998201,0.0834541,0.0573425,0.176399,0.0294724,0.114861,0.0501862
