,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20210724,1,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
1,20210724,2,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
2,20210724,3,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
3,20210724,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20210724,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,20210724,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20210724,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,20210724,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,20210724,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,20210724,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,20210724,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20210724,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,20210724,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,20210724,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,20210724,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,20210724,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,20210724,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,20210724,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,20210724,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,20210724,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20210724,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,20210724,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,20210724,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,20210724,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,20210724,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,20210724,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,20210724,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,20210724,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,20210724,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,20210724,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,20210724,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,20210724,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,20210724,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,20210724,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,20210724,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,20210724,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,20210724,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,20210724,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,20210724,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,20210724,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,20210724,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,20210724,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,20210724,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,20210724,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,20210724,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,20210724,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,20210724,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,20210724,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
