,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20211007,1,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
1,20211007,2,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
2,20211007,3,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
3,20211007,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20211007,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,20211007,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20211007,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,20211007,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,20211007,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,20211007,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,20211007,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20211007,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,20211007,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,20211007,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,20211007,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,20211007,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,20211007,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,20211007,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,20211007,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,20211007,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20211007,21,2.54952e-09,1.56938e-11,2.51856e-08,1.07188e-09,1.03943e-05,1.18656e-08,4.30198e-12,7.9708e-05,7.38904e-09
21,20211007,22,0.00500795,0.0131505,0.0161699,0.00188851,0.0179666,0.00881093,0.0238572,0.0306149,0.00679044
22,20211007,23,1.8243,2.05426,1.78357,1.85141,1.98728,1.66379,2.37217,1.99794,1.97093
23,20211007,24,2.44828,2.58335,2.33124,2.30006,2.81836,2.17865,2.72159,2.6093,2.72698
24,20211007,25,2.94354,2.93427,3.01951,2.67076,3.58812,2.73595,2.90881,3.41525,3.42453
25,20211007,26,1.54709,1.19846,1.79201,1.26144,2.01739,1.5685,0.915003,1.9898,1.75612
26,20211007,27,0.944536,0.678971,1.28024,0.841452,1.20114,1.10074,0.582048,1.4045,1.00673
27,20211007,28,0.527711,0.5322,0.580071,0.587661,0.470747,0.548111,0.617485,0.568564,0.472012
28,20211007,29,0.106646,0.251884,0.0405397,0.170027,0.0721622,0.0716035,0.296675,0.0266817,0.195581
29,20211007,30,0.10268,0.328613,0.00471377,0.17547,0.0584989,0.0402129,0.351595,0.000553608,0.219928
30,20211007,31,0.0256343,0.12268,0.00105238,0.0592952,0.0026865,0.0274129,0.111275,2.19345e-05,0.0555642
31,20211007,32,0.0282311,0.0997646,0.0018661,0.0375042,0.0090847,0.016921,0.0777326,0.00194359,0.0404556
32,20211007,33,0.0107667,0.0134327,0.00179458,0.00342202,0.00791168,0.00122094,0.00710893,0.00194359,0.00946259
33,20211007,34,0.00437641,0.00224757,0.00117636,0.000951052,0.0063982,0.00054121,0.00200438,0.00192165,0.00451756
34,20211007,35,0.0208516,0.0151496,0.0259719,0.0253186,0.0260434,0.0312538,0.0194113,0.0305257,0.0179842
35,20211007,36,0.0313473,0.0203798,0.0461934,0.0362322,0.0369182,0.050585,0.0243304,0.0514202,0.0236182
36,20211007,37,0.0313945,0.0202029,0.0513849,0.0380099,0.0369182,0.064137,0.0232441,0.0522304,0.0232964
37,20211007,38,0.0144687,0.0137448,0.0604613,0.0159724,0.0239954,0.0418622,0.05182,0.121325,0.0175712
38,20211007,39,0.00397301,0.00851464,0.0402398,0.00503826,0.0131207,0.022531,0.046138,0.10043,0.0119371
39,20211007,40,0.0646539,0.0556505,0.08516,0.0804708,0.0644374,0.0554719,0.117552,0.151452,0.0495813
40,20211007,41,0.126199,0.104504,0.126262,0.142376,0.12001,0.115825,0.137897,0.135462,0.100105
41,20211007,42,0.44181,0.403064,0.450957,0.457102,0.465167,0.412992,0.447041,0.520782,0.40779
42,20211007,43,1.47194,1.50035,1.382,1.55759,1.47529,1.38365,1.65427,1.4825,1.42229
43,20211007,44,1.47522,1.51466,1.37226,1.58166,1.46119,1.39449,1.68455,1.45664,1.41326
44,20211007,45,1.16108,1.21679,1.04997,1.26974,1.11696,1.10002,1.37725,1.07341,1.10589
45,20211007,46,0.0798569,0.0743337,0.0979905,0.110565,0.0612097,0.129106,0.10348,0.077826,0.0547309
46,20211007,47,0.0960388,0.0743561,0.0600052,0.14635,0.053618,0.0797014,0.096489,0.040916,0.0528274
47,20211007,48,0.0990243,0.0783081,0.0587215,0.152709,0.0544767,0.0794158,0.102731,0.0391321,0.0547028
