,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20210831,1,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
1,20210831,2,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
2,20210831,3,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
3,20210831,4,0.71548,0.414328,0.977993,0.84632,0.569955,1.05089,0.454728,0.869702,0.353838
4,20210831,5,1.3361,0.454398,2.41728,1.38783,1.27599,2.58391,0.488115,2.1819,0.406679
5,20210831,6,2.33575,4.23466,2.66384,2.64504,2.11414,2.89738,4.7959,2.40884,3.71325
6,20210831,7,1.6203,3.82033,1.68591,1.79872,1.54423,1.84651,4.34117,1.53914,3.35941
7,20210831,8,0.999674,3.78026,0.246617,1.25721,0.838197,0.313497,4.30778,0.226943,3.30657
8,20210831,9,0.00505233,0.00133324,0.0156941,0.033848,0.000432968,0.133496,0.00397205,0.000353575,0.000325918
9,20210831,10,2.73011,1.58486,1.46188,3.04795,2.43652,1.96655,1.47828,1.01387,1.67506
10,20210831,11,3.00579,1.76426,1.71384,3.2744,2.80132,2.23443,1.74142,1.24437,1.81396
11,20210831,12,3.00214,1.76367,1.73407,3.24233,2.80266,2.1496,1.73952,1.28572,1.81384
12,20210831,13,0.379859,0.212383,0.786691,0.297531,0.530585,0.60869,0.294422,1.01891,0.183947
13,20210831,14,0.104381,0.0340056,0.536107,0.0712099,0.165941,0.342435,0.0321479,0.789821,0.0461721
14,20210831,15,1.02416,1.58819,1.02804,1.2043,0.932025,0.936688,1.6627,1.17368,1.53614
15,20210831,16,0.921388,1.55596,0.529236,1.13502,0.768019,0.64454,1.63349,0.426971,1.49129
16,20210831,17,0.92118,1.55494,0.527856,1.1349,0.767862,0.642912,1.63262,0.425559,1.49017
17,20210831,18,2.76566e-05,0.0,2.0504e-05,0.000336647,0.0,0.000217438,0.0,0.0,0.0
18,20210831,19,2.19345e-05,0.0,2.0504e-05,0.000310421,0.0,0.000217438,0.0,0.0,0.0
19,20210831,20,2.19345e-05,0.0,2.0504e-05,0.000310421,0.0,0.000217438,0.0,0.0,0.0
20,20210831,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,20210831,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,20210831,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,20210831,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,20210831,25,0.0,0.0,0.0,3.33786e-06,0.0,9.53674e-07,0.0,0.0,0.0
25,20210831,26,0.00908422,0.00588703,0.0319924,0.0131502,0.00556517,0.0424805,0.0089159,0.0203137,0.00324535
26,20210831,27,0.0172558,0.00596094,0.0420766,0.0265336,0.00965166,0.0512843,0.00904655,0.0294805,0.00327158
27,20210831,28,0.0172558,0.00662422,0.0420766,0.0265303,0.00965166,0.0512834,0.00957489,0.0294805,0.00341702
28,20210831,29,0.00817156,0.00185204,0.011086,0.0134234,0.00408649,0.0116615,0.00079155,0.00941753,0.00261259
29,20210831,30,0.0,0.00177813,0.00100183,4.00543e-05,0.0,0.00285769,0.000660896,0.000252247,0.00258636
30,20210831,31,0.0,0.00111485,0.00100183,4.00543e-05,0.0,0.00285769,0.000132561,0.000252247,0.00244093
31,20210831,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43051e-06,0.0
32,20210831,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,20210831,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,20210831,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,20210831,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,20210831,37,0.157439,0.000684738,0.571529,0.384952,0.0279918,0.371633,0.0151958,0.640849,0.000157356
37,20210831,38,0.596067,0.0584965,0.744362,0.643368,0.472124,0.638489,0.125029,0.94433,0.0320373
38,20210831,39,1.20632,0.938543,1.4016,1.21788,1.14432,1.44587,1.00417,1.53883,0.909087
39,20210831,40,1.58742,1.6779,1.00969,1.34082,1.55126,1.18196,2.07549,1.14728,1.38804
40,20210831,41,1.14879,1.62056,0.836854,1.08241,1.10712,0.915102,1.96567,0.843796,1.35658
41,20210831,42,0.538543,0.740511,0.179616,0.507894,0.434928,0.107726,1.08652,0.249295,0.479533
42,20210831,43,0.0,0.00151062,0.0,0.0,0.0,0.0,0.00516224,0.0,0.000440598
43,20210831,44,0.0402231,0.0858536,0.00634575,0.0517635,0.0246515,0.0101666,0.118054,0.00412893,0.0539236
44,20210831,45,0.0402479,0.0858784,0.00634575,0.0519619,0.0257492,0.0101666,0.118376,0.00436592,0.0544643
45,20210831,46,0.040391,0.0848398,0.00929117,0.0526094,0.0257587,0.0167689,0.113224,0.0052824,0.05445
46,20210831,47,0.000167847,2.47955e-05,0.00294542,0.000845909,0.00110722,0.00660229,0.000321388,0.00115347,0.000540733
47,20210831,48,0.000143051,0.0,0.00294542,0.000647545,9.53674e-06,0.00660229,0.0,0.000916481,0.0
