,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20210813,1,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
1,20210813,2,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
2,20210813,3,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
3,20210813,4,0.76363,0.638765,0.769349,0.767667,0.770841,0.847188,0.61165,0.722452,0.686115
4,20210813,5,1.52925,1.30067,1.46201,1.47792,1.55045,1.53818,1.19746,1.37573,1.42224
5,20210813,6,2.48974,2.09562,2.27929,2.51744,2.47148,2.4766,1.98032,2.18337,2.23111
6,20210813,7,2.0193,1.68164,1.81547,2.14113,1.91505,2.05547,1.64329,1.69787,1.73216
7,20210813,8,1.29149,1.07235,1.14654,1.48816,1.15515,1.39194,1.14531,1.05968,1.02405
8,20210813,9,0.271741,0.210053,0.275135,0.397547,0.157336,0.391746,0.310815,0.188229,0.118942
9,20210813,10,0.05492,0.0696061,0.0389402,0.0837083,0.0278211,0.0447583,0.117129,0.0240278,0.0356469
10,20210813,11,0.019835,0.018681,0.0178664,0.0303442,0.00901937,0.0197103,0.0322428,0.0102537,0.00805902
11,20210813,12,0.00272679,0.0016861,0.00265837,0.00392294,0.000899076,0.0024178,0.00293994,0.0013144,0.00042963
12,20210813,13,0.00272679,0.0016861,0.00265837,0.00392294,0.000899076,0.0024178,0.00293994,0.0013144,0.00042963
13,20210813,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,20210813,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,20210813,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,20210813,17,0.0096972,0.00422883,0.00629926,0.0342004,0.000686169,0.0171075,0.0166311,0.000771523,0.000164747
17,20210813,18,0.0208714,0.0167458,0.00891209,0.0641005,0.00219154,0.0200698,0.0633729,0.00146222,0.00200224
18,20210813,19,0.0221684,0.0184734,0.00901246,0.068465,0.00225925,0.0202577,0.0712943,0.00146222,0.00206041
19,20210813,20,0.0124741,0.0142446,0.0027132,0.0342739,0.00157309,0.00315261,0.054673,0.000690699,0.00189567
20,20210813,21,0.00142717,0.00191975,0.000106096,0.00501919,7.03335e-05,0.000195503,0.00927329,0.0,5.81741e-05
21,20210813,22,0.00994849,0.0031774,0.0133388,0.020632,0.00295591,0.0223687,0.0094223,0.00483251,0.00056076
22,20210813,23,0.0373666,0.0289874,0.0361094,0.0736094,0.0133562,0.0673931,0.0577598,0.0134261,0.0103531
23,20210813,24,0.0507278,0.0338562,0.0600286,0.0957341,0.0196176,0.102653,0.0651746,0.0253191,0.0127933
24,20210813,25,0.111153,0.0685794,0.137448,0.190709,0.0458477,0.207748,0.119931,0.063597,0.0271611
25,20210813,26,0.096082,0.0499492,0.128655,0.147237,0.0438206,0.170266,0.0789132,0.0665789,0.0214801
26,20210813,27,0.0825934,0.0448883,0.10473,0.124467,0.0375566,0.135001,0.0701563,0.0546858,0.0190399
27,20210813,28,0.0123498,0.00717974,0.0139778,0.00951505,0.00837326,0.00754523,0.0073297,0.0115755,0.00411129
28,20210813,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,20210813,30,0.0336621,0.0322237,0.0313797,0.0322597,0.0365601,0.034101,0.0299039,0.0245216,0.041775
30,20210813,31,0.141313,0.151204,0.142429,0.199324,0.113495,0.206709,0.201077,0.100842,0.123865
31,20210813,32,0.146608,0.16475,0.149135,0.215973,0.115644,0.219589,0.229152,0.104304,0.129837
32,20210813,33,0.11302,0.135072,0.117777,0.185593,0.0790844,0.186445,0.208109,0.079782,0.0886703
33,20210813,34,0.00536895,0.0160909,0.00672722,0.0185502,0.00214958,0.013891,0.0369391,0.00346184,0.00658011
34,20210813,35,7.39098e-05,0.00254536,2.16961e-05,0.00190139,0.0,0.00101113,0.0088644,0.0,0.000607967
35,20210813,36,0.0,0.0,0.0,2.12193e-05,0.0,5.4121e-05,3.33786e-06,0.0,0.0
36,20210813,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,20210813,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,20210813,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,20210813,40,0.00550771,0.0,0.109687,0.0528038,1.7643e-05,0.437058,0.000295162,0.0120509,0.0
40,20210813,41,0.00550771,0.0,0.110813,0.0529561,1.7643e-05,0.437877,0.000296354,0.0130701,0.0
41,20210813,42,0.00550771,0.0,0.110813,0.0529561,1.7643e-05,0.437877,0.000296354,0.0130701,0.0
42,20210813,43,0.0,0.0,0.00112557,0.000152349,0.0,0.000818729,1.19209e-06,0.00101924,0.0
43,20210813,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,20210813,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,20210813,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,20210813,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,20210813,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
