,DATA,HORA,Barreto,Pto N,Pto S,Pto E,Pto W,Pto SE,Pto NE,Pto SW,Pto NW
0,20210809,1,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
1,20210809,2,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
2,20210809,3,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0,-999000000.0
3,20210809,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,20210809,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,20210809,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,20210809,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,20210809,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,20210809,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,20210809,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,20210809,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,20210809,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,20210809,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,20210809,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,20210809,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,20210809,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,20210809,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,20210809,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,20210809,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,20210809,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,20210809,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,20210809,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,20210809,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,20210809,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,20210809,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,20210809,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,20210809,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,20210809,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,20210809,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,20210809,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,20210809,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,20210809,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,20210809,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,20210809,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,20210809,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,20210809,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,20210809,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,20210809,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,20210809,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,20210809,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,20210809,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,20210809,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,20210809,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,20210809,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,20210809,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,20210809,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,20210809,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,20210809,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
